DATE_TIME,OBSERVATORY_NAME,SENSOR_TYPE,MINIMUM_TEMPERATURE,MAXIMUM_TEMPERATURE,AVERAGE_TEMPERATURE,MINIMUM_HUMIDITY,MAXIMUM_HUMIDITY,AVERAGE_HUMIDITY,MINIMUM_WIND,MAXIMUM_WIND,AVERAGE_WIND,MINIMUM_DIRECTIONOFWIND,MAXIMUM_DIRECTIONOFWIND,AVERAGE_DIRECTIONOFWIND,MINIMUM_PRECIPITATION,MAXIMUM_PRECIPITATION,AVERAGE_PRECIPITATION,MINIMUM_ROAD_TEMPERATURE,MAXIMUM_ROAD_TEMPERATURE,AVERAGE_ROAD_TEMPERATURE,MINIMUM_FELT_TEMPERATURE,MAXIMUM_FELT_TEMPERATURE,AVERAGE_FELT_TEMPERATURE
2020-05-03 05:00:00,GUNGOREN_DAVUTPASA_MARMARA,AUTOMATED_WEATHER_SENSOR,16.2,17.1,16.64444,75,79,76.82222,1.5,3.5,2.48,98,156,125.68889,0,0,0,-99,-99,-99,16.63,17.97,17.20933
2020-05-31 07:00:00,ODAYERI,ICING_SENSOR,20.99,21.95,21.42814,51.64,57.1,54.88169,1.3,4.949,2.94841,4,349,215.83051,0,20,0.67797,34.8,40.1,37.57288,22.18,23.72,22.72085
2020-05-26 08:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,16.57,17.11,16.81909,54.27,58.06,56.65727,2.13,3.97,3.03909,29,106,70.27273,0,0,0,28.4,31.8,29.41818,16.42,17.74,17.18364
2020-05-29 14:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,15.9,17.4,16.37333,84,95,90.36667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-28 02:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,11,11.5,11.29333,100,100,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-01 14:00:00,ZINCIRLIKUYU,ICING_SENSOR,18.68,20.79,19.57947,53.98,63.25,58.76281,0.77,4.05,2.40088,130,229,168.29825,0,0,0,38.2,41.5,39.62105,19.41,22.37,20.65544
2020-05-02 22:00:00,SARIYER_ITU_MASLAK,AUTOMATED_WEATHER_SENSOR,14.9,15.4,15.16667,83,90,87.71111,250.2,251.4,250.74667,88,227,171.55556,-99,-99,-99,-99,-99,-99,7.05,7.93,7.522
2020-05-31 18:00:00,CATALCA,AUTOMATED_WEATHER_SENSOR,13.2,15.8,14.59,52,78,64.25,2.2,9.5,5.74333,228,252,241.48333,0,0.2,0.03667,-99,-99,-99,11.32,15.59,13.77367
2020-05-29 13:00:00,ESENLER,ICING_SENSOR,20.58,21.6,21.14907,48.29,52.44,50.68185,0.93,3.81,2.08111,158,310,251.94444,0,0,0,31.5,35.1,33.93889,21.75,23.31,22.52093
2020-05-28 06:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,14,16.5,15.395,62,81,70.86667,0.9,3.2,1.81667,166,287,242.28333,0,0,0,-99,-99,-99,14.97,17.9,16.1295
2020-05-22 04:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,11.7,12.4,12.00169,100,100,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-24 16:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,17.81,18.35,18.01333,43.59,47.79,45.131,0,2.69,1.475,110,314,224.26667,0,0.08,0.00133,24.2,29.9,26.97833,17.88,19.99,19.23117
2020-05-30 08:00:00,CATALCA,AUTOMATED_WEATHER_SENSOR,16.1,17.8,17.08,62,74,67.38333,2.2,7.5,5.145,195,229,210.83333,0,0,0,-99,-99,-99,15.88,17.95,16.94517
2020-05-22 06:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,10.8,11.4,11.15172,61,80,73.62069,3.8,8.4,6.01379,6,46,22.81034,0,0.2,0.01897,-99,-99,-99,8.44,10.18,9.37431
2020-05-02 20:00:00,GUNGOREN_DAVUTPASA_MARMARA,AUTOMATED_WEATHER_SENSOR,15.9,17.7,16.55763,65,77,69.9661,0.3,6.1,3.17458,186,313,271.66102,0,0,0,-99,-99,-99,16,18.69,17.00068
2020-05-31 08:00:00,CAMLICA_TUNEL_K,ICING_SENSOR,20.16,21,20.7259,49.57,54.37,51.83738,1.661,5.07,3.19038,204,298,236.7541,0,0,0,39.5,43.6,41.66557,20.7,22.31,21.72508
2020-05-31 16:00:00,ARNAVUTKOY_MGM,AUTOMATED_WEATHER_SENSOR,19.4,22.3,20.94167,37,48,42.15,2.9,5.3,3.76333,185,272,223.3,0,0,0,-99,-99,-99,19.75,23.65,21.90467
2020-05-02 07:00:00,SABIHAGOKCEN,ICING_SENSOR,20.47,21.42,20.91933,53.08,55.36,54.23933,0.746,4.728,2.27402,15,300,240.86667,0,0,0,33,36.6,35.03167,21.29,23.28,22.221
2020-05-02 10:00:00,HACIOSMAN_SARIYER,ICING_SENSOR,22.68,24.93,23.58019,40.06,51.88,46.80741,0,4.61,2.10241,12,348,180.61111,0,0,0,47.3,50.3,49.08333,23.09,26.97,25.335
2020-05-30 08:00:00,ARNAVUTKOY_MGM,AUTOMATED_WEATHER_SENSOR,17.3,19.5,18.645,62,77,69.16667,3.8,7.9,5.43667,146,191,169.56667,0,0,0,-99,-99,-99,17.16,20,18.80067
2020-05-31 07:00:00,SILE,ICING_SENSOR,20.1,20.84,20.47226,47.16,51.56,49.42758,1.57,6.05,3.79323,216,312,264.6129,0,0,0,32.3,38,35.81452,20.86,22.15,21.43306
2020-05-02 08:00:00,PASAKOY,ICING_SENSOR,21.19,23.21,21.91586,47.99,56.73,52.89121,0.496,3.259,1.54784,5,349,239.94828,0,0,0,29.9,38.9,34.67414,22.79,25.32,23.65328
2020-05-29 16:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,16.8,18,17.45833,53,65,60.7,0.8,3.4,2.105,104,307,222.93333,0,0,0,-99,-99,-99,17.37,19.61,18.32217
2020-05-31 16:00:00,KARTAL_AYDOS_DAGI,AUTOMATED_WEATHER_SENSOR,19.3,20.7,20.08333,42,44,42.28333,1.8,4.2,3.11333,223,266,246.15,-99,-99,-99,-99,-99,-99,20.36,21.8,21.03367
2020-05-29 12:00:00,ESENLER,ICING_SENSOR,19.83,21.67,20.92037,47.27,59.5,53.70093,0.77,3.41,1.88852,2,326,163.03704,0,0,0,28.8,35.4,33.58333,20.98,23.13,22.39667
2020-05-02 16:00:00,ALIBAHADIR,ICING_SENSOR,18.4,20.5,19.30308,57.17,66.26,62.405,0.718,2.853,1.63627,0,352,95.32692,0,0,0,26.7,29.6,27.99231,19.45,22.17,20.63173
2020-05-31 05:00:00,SILE,ICING_SENSOR,16.79,18.82,18.1718,57.01,66.02,60.34902,0.93,3.81,2.18639,183,351,268.31148,0,0.01,0.00021,21.2,28.2,24.23934,17.56,20.18,19.12033
2020-05-02 03:00:00,ALIBAHADIR,ICING_SENSOR,14.01,15.01,14.46241,79.12,82.6,80.88052,1.328,4.682,2.93372,159,259,210.65517,0,0,0,16.1,16.6,16.28793,13.46,15.88,14.46241
2020-05-23 08:00:00,ESENLER,ICING_SENSOR,13.24,13.99,13.59847,73.39,78.74,76.21915,0.61,2.93,1.76661,79,333,150.32203,0,0,0,16.8,21.4,18.61525,13.44,15.19,14.19627
2020-05-01 03:00:00,GUNGOREN_DAVUTPASA_MARMARA,AUTOMATED_WEATHER_SENSOR,14.7,14.9,14.79833,82,86,84.01667,0.7,2.4,1.71167,177,239,205.53333,0,0,0,-99,-99,-99,15.08,16.41,15.4995
2020-05-21 13:00:00,ESENLER,ICING_SENSOR,17.66,17.93,17.81556,81.2,82.7,81.88889,1.33,5.09,2.66556,9,354,211.52778,0,0,0,25,26.2,25.47778,16.65,19.18,18.40417
2020-05-03 03:00:00,SABIHAGOKCEN,ICING_SENSOR,13.93,14.23,14.0769,92.5,94,93.46905,0,0.82,0.38186,9,336,168.83333,0,0,0,17.5,18.1,17.74762,13.96,16.76,15.7769
2020-05-26 00:00:00,ESENLER,ICING_SENSOR,13.24,13.44,13.33143,90.7,91,90.77857,0,1.33,0.62214,285,344,312.21429,1,60,33.77778,15.8,15.8,15.8,13.3,15.18,14.43143
2020-05-29 03:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,11.6,14,12.48667,77,82,80.9,0.3,1.3,0.72333,105,285,179.03333,0,0,0,-99,-99,-99,12.77,15.56,13.9675
2020-05-30 09:00:00,RIVA_TUNEL_G,ICING_SENSOR,20.32,21.54,21.11492,49.94,59.02,53.8461,1.116,6.539,3.10703,30,297,99.88136,0,0,0,38.4,41.6,40.37797,21.39,23.72,22.44898
2020-05-02 22:00:00,SANCAKTEPE_MGM,AUTOMATED_WEATHER_SENSOR,14,14.6,14.19333,96,99,97.93333,0.6,3.7,1.77111,4,279,191.13333,0,0.2,0.04667,-99,-99,-99,14.2,16.13,14.79556
2020-05-22 15:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,15.15,16.03,15.65288,43.72,53.12,48.3978,1.01,5.01,2.81203,2,352,96.15254,0,0,0,22.6,25.6,23.84068,15.15,17.1,15.98644
2020-05-02 16:00:00,ZINCIRLIKUYU,ICING_SENSOR,20.11,21.07,20.62455,44.68,51.73,48.44136,0,1.89,0.87409,7,350,223.09091,0,0,0,29.8,31.8,30.72955,20.45,23.12,22.145
2020-05-22 16:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,14.68,15.35,15.1386,47.44,52.44,50.53351,1.17,3.17,1.89702,14,306,59.73684,0,0,0,20.8,22.6,21.76491,15.06,16.62,15.7393
2020-05-25 16:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,15.02,15.63,15.31741,72.41,74.84,73.89379,0.77,3.65,2.23345,9,355,67.81034,0,0,0,18.6,22.2,20.36379,14.9,16.79,15.82
2020-05-28 21:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,9.9,10.4,10.20667,100,100,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-01 10:00:00,SABIHAGOKCEN,ICING_SENSOR,20.88,22.03,21.56745,51.54,56.83,53.74545,0.58,5.458,2.43531,136,338,234.98182,0,0,0,45.7,48,47.04545,22.28,23.91,22.99255
2020-05-20 04:00:00,ESENLER,ICING_SENSOR,17.52,18.81,18.13,83.5,88.7,86.61017,0.69,2.85,1.51712,9,347,120.28814,0,60,16.5,21.4,24,22.84068,18.28,20.2,19.35797
2020-05-01 14:00:00,SABIHAGOKCEN,ICING_SENSOR,23.49,24.47,24.02672,40.52,45.78,43.87759,0.386,4.34,1.77817,79,252,193.37931,0,0,0,38.3,42.5,40.65345,25.2,26.68,25.95103
2020-05-31 05:00:00,ARNAVUTKOY_MGM,AUTOMATED_WEATHER_SENSOR,17.5,19,18.25833,69,85,74.68333,1.9,6.4,4.43333,130,177,156.51667,0,0,0,-99,-99,-99,17.89,19.47,18.55567
2020-05-20 08:00:00,ESENLER,ICING_SENSOR,27.32,29.03,28.284,49.97,53.51,51.64617,0.61,2.45,1.43667,53,286,195.4,0,0,0,38.6,40.8,39.92167,28.03,29.67,28.96633
2020-05-02 16:00:00,SARIYER_ITU_MASLAK,AUTOMATED_WEATHER_SENSOR,20.1,21.3,20.8037,48,54,50.2037,0,1.4,0.70926,0,351,131.51852,-99,-99,-99,-99,-99,-99,20.9,23.63,22.8287
2020-05-02 11:00:00,ZINCIRLIKUYU,ICING_SENSOR,20.66,22.09,21.1466,48.97,56.3,52.66283,1.57,5.25,3.54283,126,188,161.73585,0,0,0,49.4,49.9,49.61132,21.61,23.26,22.19642
2020-05-01 15:00:00,SABIHAGOKCEN,ICING_SENSOR,22.04,24.11,23.07981,41.12,49.69,45.31113,0.302,3.416,1.74472,107,317,212.62264,0,0,0,31.4,38.3,34.53019,23.58,26.28,24.87283
2020-05-27 14:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,12.9,14,13.25,99,100,99.86364,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-03 09:00:00,SANCAKTEPE_MGM,AUTOMATED_WEATHER_SENSOR,17.9,18.2,17.97,73,80,78.3,2.5,4.4,3.18,138,228,168.95,0,0,0,-99,-99,-99,18.09,18.82,18.5055
2020-05-24 02:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,8.44,9.32,8.87983,86.6,88.8,87.71667,0,1.97,0.96633,42,302,166.05,0,0.92,0.25883,7.8,8.2,7.97,8.58,10.69,9.48017
2020-05-01 18:00:00,SABIHAGOKCEN,ICING_SENSOR,16.47,17.52,16.91966,66.99,70.88,69.96,0,1.42,0.58395,90,221,129.18966,0,0,0,24.3,25.8,25.00517,16.46,19.61,18.49069
2020-05-29 08:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,16.3,18.9,17.82333,69,89,76.51667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-02 18:00:00,ZINCIRLIKUYU,ICING_SENSOR,19.43,20.25,19.88909,50.03,53.98,52.34841,0,2.53,0.97091,113,186,154.90909,0,0,0,26,27.3,26.67955,19.84,22.15,21.03273
2020-05-29 07:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,16.1,17.7,16.75833,81,93,87.53333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-03 14:00:00,HACIOSMAN_SARIYER,ICING_SENSOR,16.98,18.62,17.85077,62.47,76.57,71.11,0.61,2.45,1.36077,2,338,125.38462,0,0,0,27.6,30.1,28.64615,17.97,20.04,19.19154
2020-05-31 03:00:00,ARNAVUTKOY_MGM,AUTOMATED_WEATHER_SENSOR,13.6,15.2,14.34833,90,99,96.03333,1.5,3.1,2.32333,131,156,145.48333,0,0,0,-99,-99,-99,13.65,15.64,14.5995
2020-05-25 10:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,15.22,15.96,15.58672,76.2,80.9,78.64948,0.93,3.65,2.16586,1,355,156.5,0,0.09,0.0031,22.2,24.1,23.6,15.18,17.03,16.13862
2020-05-20 07:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,22.4,27,24.18689,53,60,56.19672,0.4,2.2,1.48361,1,359,214.13115,0,0,0,-99,-99,-99,24,27.73,25.75967
2020-05-28 13:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,14.81,17.25,16.03638,63.75,71.86,67.54879,0.77,4.29,2.0831,6,354,248.48276,0,0,0,16.8,27.8,21.51552,15.39,18.09,16.77897
2020-05-20 08:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,23.6,25.6,24.63559,69,77,72.66102,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,26.09,26.8,26.41167
2020-05-28 15:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,15.76,17.79,17.04417,58.33,64.22,60.73417,0.53,3.01,1.78867,2,355,265.05,0,0,0,21.6,23.4,22.63667,16.21,19.09,18.0155
2020-05-20 09:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,24.4,25.5,24.89508,65,73,69.59016,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,26.1,26.62,26.24882
2020-05-31 01:00:00,ARNAVUTKOY_MGM,AUTOMATED_WEATHER_SENSOR,13.4,13.7,13.56167,91,95,92.51667,2,3.6,2.81667,161,200,177.58333,0,0,0,-99,-99,-99,13.14,13.92,13.437
2020-05-02 02:00:00,ALIBAHADIR,ICING_SENSOR,14.23,14.82,14.525,78.48,81.5,79.99534,1.236,3.37,2.19622,164,270,213.74138,0,0,0,16.2,16.8,16.49828,14.04,15.85,14.89172
2020-05-21 11:00:00,ESENLER,ICING_SENSOR,18.2,18.88,18.63067,80.8,84,82.275,1.01,4.77,2.226,1,347,171.01667,0,0,0,26.2,28.2,27.37167,18.96,20.36,19.62417
2020-05-01 16:00:00,SABIHAGOKCEN,ICING_SENSOR,19.56,22.5,20.73214,47.54,59.12,54.52214,0.228,2.335,1.02118,126,260,171.07143,0,0,0,28.3,31.4,29.74107,21,24.34,22.56839
2020-05-02 15:00:00,SARIYER_ITU_MASLAK,AUTOMATED_WEATHER_SENSOR,21.3,22.8,21.93137,41,50,45.76471,0.5,2.3,1.19804,56,228,146.78431,-99,-99,-99,-99,-99,-99,22.88,24.88,23.76608
2020-05-28 12:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,14.34,15.28,14.75827,73.69,76.74,75.455,0,2.85,1.33673,1,351,229.25,0,0.17,0.1125,16.9,18.7,17.68654,14.91,16.32,15.68442
2020-05-21 10:00:00,ESENLER,ICING_SENSOR,18.81,20.45,19.49765,73.09,82.2,78.92333,1.09,4.13,2.31667,6,346,242.29412,0,0,0,27.9,30.6,29.18039,19.22,21.78,20.48098
2020-05-31 22:00:00,ODAYERI,ICING_SENSOR,14.72,15.2,14.89017,89.6,93,91.49655,0,1.633,0.77471,133,345,244.01724,0,0,0,21.5,21.7,21.57241,14.91,17.53,16.46517
2020-05-27 10:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,14.7,15.1,14.86429,97,100,99.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-29 07:00:00,ESENLER,ICING_SENSOR,18,18.61,18.40183,65.2,70.5,67.61217,0,3.01,1.619,9,303,177.05,0,0,0,24.1,31.2,27.68667,18.95,20.34,19.579
2020-05-03 09:00:00,SABIHAGOKCEN,ICING_SENSOR,17.07,18.77,18.148,63.65,75.33,67.527,0.57,5.033,1.52705,126,283,204.6,0,0,0,23.9,27,24.94,17.25,20.41,19.641
2020-05-01 05:00:00,GUNGOREN_DAVUTPASA_MARMARA,AUTOMATED_WEATHER_SENSOR,15,16.1,15.3322,78,88,83.67797,1.8,5.3,3.28475,185,242,208.84746,0,0,0,-99,-99,-99,14.59,16.72,15.36254
2020-05-01 23:00:00,HACIOSMAN_SARIYER,ICING_SENSOR,14.29,14.97,14.59423,78,80.4,79.345,0,0.93,0.28423,6,236,136.13462,0,0.41,0.03654,17.7,18.4,17.96923,14.36,16.49,15.275
2020-05-21 10:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,17.6,19,18.32167,92,100,97.4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-24 01:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,9.05,9.19,9.13633,85.3,86.5,85.73167,0.85,2.45,1.586,54,103,78.58333,0,0,0,8.1,8.4,8.315,8.45,10.08,9.21867
2020-05-27 21:00:00,ESENLER,ICING_SENSOR,14.46,14.66,14.51577,82.4,88.1,85.01538,0,2.13,0.69519,4,354,204.07692,1,60,31.2973,14.7,15.8,15.33269,14.53,16.53,15.66519
2020-05-03 05:00:00,PASAKOY,ICING_SENSOR,16.25,17.72,16.99711,69.25,78.78,74.16444,0.275,2.132,0.93893,2,353,180.48889,0,0,0,18.2,21.9,19.62889,17.63,19.77,18.59978
2020-05-30 02:00:00,RIVA_TUNEL_G,ICING_SENSOR,11.34,12.11,11.7305,96.2,98.3,97.10167,0,1.106,0.5468,39,338,175.2,0,0,0,14,14.4,14.185,11.68,14.75,13.28817
2020-05-25 17:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,14,15.08,14.51083,74.98,81.5,79.19783,0.93,3.09,1.85133,25,101,56.7,0,0,0,16.3,18.6,17.24333,13.89,15.83,15.06583
2020-05-31 04:00:00,CATALCA,AUTOMATED_WEATHER_SENSOR,13.4,14.4,13.86,77,82,78.96667,4.6,8.2,5.78333,196,220,206.1,0,0,0,-99,-99,-99,12.05,13.5,12.79533
2020-05-03 04:00:00,PASAKOY,ICING_SENSOR,14.73,16.24,15.41591,77.71,86.5,83.07727,0,1.467,0.65577,6,334,174.70455,0,0,0,16.6,18.2,17.225,15.2,18.64,17.05409
2020-05-31 07:00:00,KARTAL_AYDOS_DAGI,AUTOMATED_WEATHER_SENSOR,16.8,18,17.405,55,59,57.36667,5.8,9.9,7.71,218,247,233.63333,-99,-99,-99,-99,-99,-99,15.98,17.79,16.86983
2020-05-02 09:00:00,ALIBAHADIR,ICING_SENSOR,22.86,23.94,23.24207,49.87,58.4,54.24776,0.709,4.858,2.48048,1,354,140.96552,0,0,0,39.5,44,42.06379,24.21,25.92,24.90621
2020-05-03 17:00:00,ALIBAHADIR,ICING_SENSOR,15.42,15.95,15.61474,87.6,92.4,90.00526,0.312,1.134,0.65447,109,226,174.21053,0,0,0,19.3,19.8,19.61579,16.72,18.05,17.38158
2020-05-23 05:00:00,ESENLER,ICING_SENSOR,14.26,14.66,14.50475,78.88,83.2,80.3582,0.53,2.13,1.29328,20,250,116.65574,0,0,0,16.5,17.6,17.0082,14.74,16.45,15.41508
2020-05-30 03:00:00,RIVA_TUNEL_G,ICING_SENSOR,11.71,14.42,12.62267,95.2,98.1,96.91667,0,1.356,0.62355,43,327,165.88333,0,0,0,14.1,16.7,14.925,11.78,16.5,14.19617
2020-05-31 10:00:00,RIVA_TUNEL_G,ICING_SENSOR,23.59,24.69,24.29534,35.49,41.3,38.66621,0.45,6.456,2.28933,3,347,165.22414,0,0,0,45.1,48,46.81552,25.54,26.81,26.19621
2020-05-02 19:00:00,SARIYER_ITU_MASLAK,AUTOMATED_WEATHER_SENSOR,17.1,18.2,17.58983,61,71,67.13559,0,1.1,0.41356,0,357,129.74576,-99,-99,-99,-99,-99,-99,17.4,20.98,19.34458
2020-05-02 11:00:00,GUNGOREN_DAVUTPASA_MARMARA,AUTOMATED_WEATHER_SENSOR,23.1,23.9,23.55,42,47,44.7963,1.8,5.5,3.44444,167,271,216.2963,0,0,0,-99,-99,-99,24.52,25.6,25.08556
2020-05-30 20:00:00,SILE,ICING_SENSOR,14.76,14.97,14.89883,66.36,67.92,67.29767,1.41,3.57,2.52733,210,264,239.33333,0,0,0,20.4,21.3,20.80167,14.58,15.65,15.15367
2020-05-24 06:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,13.12,14.95,13.89111,55.02,68.68,60.13857,0,2.53,1.25476,70,350,189.63492,0,0,0,22.5,29.9,26.05079,13.67,16.19,14.89794
2020-05-21 14:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,15.2,16.5,15.81833,70,77,73.56667,5.2,8.6,6.85333,0,360,191.48333,0,0,0,-99,-99,-99,14.18,15.96,15.01067
2020-05-03 11:00:00,HACIOSMAN_SARIYER,ICING_SENSOR,17.7,17.97,17.832,68.84,70.54,69.606,0,1.17,0.608,4,339,241.6,0,0.3,0.03,27.2,27.9,27.51,17.77,19.81,19.246
2020-05-28 10:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,15.02,17.38,16.171,57.66,71.39,64.7005,0,4.21,1.80483,18,299,192.11667,0,0.11,0.02867,19.4,25.3,22.235,15.02,18.43,17.0175
2020-05-22 13:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,15.02,16.17,15.68636,50.14,60.36,55.02564,1.49,5.57,2.59255,5,352,155.23636,0,0,0,24.8,32,28.65091,14.69,16.87,15.99727
2020-05-01 01:00:00,SARIYER_ITU_MASLAK,AUTOMATED_WEATHER_SENSOR,15.6,16.3,15.8,75,78,77.31148,1.2,3.6,1.90164,223,287,246.7541,-99,-99,-99,-99,-99,-99,15.78,17.06,16.51525
2020-05-21 15:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,14.6,15.3,14.94667,75,84,78.6,4.3,7.7,6.06,0,359,156.9,0,0.2,0.005,-99,-99,-99,13.5,14.6,14.08483
2020-05-26 06:00:00,ESENLER,ICING_SENSOR,16.1,16.64,16.31333,71.17,76.54,73.52133,1.09,3.65,2.36467,27,352,85.33333,0,0,0,23.4,28.4,25.49333,16.33,17.38,16.79867
2020-05-01 00:00:00,SARIYER_ITU_MASLAK,AUTOMATED_WEATHER_SENSOR,15.8,16.4,16.05614,73,76,74.68421,0.5,3.7,1.91754,160,266,231.2807,-99,-99,-99,-99,-99,-99,16.03,18.08,16.83719
2020-05-24 11:00:00,ESENLER,ICING_SENSOR,18.41,19.36,18.90246,40.14,43.81,41.8214,0.53,3.73,1.82825,10,306,159.82456,0,0,0,33.7,47.1,38.73509,19.02,21.13,20.13
2020-05-02 16:00:00,GUNGOREN_DAVUTPASA_MARMARA,AUTOMATED_WEATHER_SENSOR,19.2,20,19.70741,53,57,54.88889,0,1.4,0.5463,0,223,130.75926,0,0,0,-99,-99,-99,19.2,22.49,21.21259
2020-05-29 02:00:00,USKUDAR_MGM,AUTOMATED_WEATHER_SENSOR,11.4,12.6,11.70833,74,80,77.48333,0.4,2.1,1.15333,142,347,275.95,0,0,0,-99,-99,-99,11.32,13.92,12.60417
2020-05-01 14:00:00,SANCAKTEPE_MGM,AUTOMATED_WEATHER_SENSOR,22.6,23.7,23.12807,48,54,50.10526,0.3,2.9,1.6,49,297,155.7193,0,0,0,-99,-99,-99,24.28,25.89,24.96895
2020-05-21 07:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,17.72,18.53,18.11814,81.9,84.2,82.97627,1.41,4.77,2.63983,2,354,202.01695,0,0,0,24.7,30.3,26.21356,17.82,19.96,18.8878
2020-05-03 15:00:00,DURUSU,ICING_SENSOR,14.85,14.86,14.855,90.9,91,90.95,1.882,2.224,2.053,6,32,19,0,0,0,22.1,22.3,22.2,15.24,15.42,15.33
2020-05-26 03:00:00,ESENLER,ICING_SENSOR,13.44,13.85,13.6775,89.3,90.8,89.97,0,2.13,0.9635,7,121,75.5,0,60,54.54545,15.5,16.3,15.9,13.71,15.68,14.65
2020-05-28 21:00:00,BAYRAMOGLU_TUZLA,ICING_SENSOR,13.45,13.99,13.76583,84.7,86.8,85.36667,0,3.01,1.51767,84,315,151.2,0,0,0,13.9,14.6,14.25167,13.65,15.27,14.46333
2020-05-28 22:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,9.5,10.2,9.87458,100,100,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-02 17:00:00,GUNGOREN_DAVUTPASA_MARMARA,AUTOMATED_WEATHER_SENSOR,18.3,19.5,18.99091,53,60,56.01818,0,1.1,0.42909,0,227,140.50909,0,0,0,-99,-99,-99,18.9,22.21,20.68436
2020-05-31 01:00:00,CATALCA,AUTOMATED_WEATHER_SENSOR,12.8,13.2,12.98167,84,90,87.48333,5.9,8.7,7.36667,202,219,208.93333,0,0,0,-99,-99,-99,11.01,11.74,11.31967
2020-05-31 04:00:00,KARTAL_AYDOS_DAGI,AUTOMATED_WEATHER_SENSOR,14.6,15.7,15.18333,63,64,63.66667,4.7,7.6,6.355,192,217,204.08333,-99,-99,-99,-99,-99,-99,13.5,15.13,14.31383
2020-05-01 06:00:00,GUNGOREN_DAVUTPASA_MARMARA,AUTOMATED_WEATHER_SENSOR,15.9,17,16.51667,77,80,78.73333,2.1,5.7,3.78167,197,250,222.93333,0,0,0,-99,-99,-99,15.58,17.42,16.60633
2020-05-27 19:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,12.4,13,12.6875,100,100,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-24 18:00:00,ESENLER,ICING_SENSOR,17.72,18.54,18.17508,47.2,48.55,48.00339,0,1.57,0.76254,74,249,153.62712,1,60,32.05263,22.4,24.1,23.24407,17.72,20.37,19.72525
